link,Número do processo,Turma,Seção,Data da sessão,Data da publicação,Ementa,Número da decisão,Decisão,Nome do relator
http://acordaos.economia.gov.br/acordaos2/pdfs/processados/13896722884201211_5964029.pdf,13896.722884/2012-11,Segunda Turma Ordinária da Quarta Câmara da Primeira Seção,Primeira Seção de Julgamento,Thu Jan 24 00:00:00 UTC 2019,Mon Feb 18 00:00:00 UTC 2019,"Assunto: Imposto sobre Produtos Industrializados - IPI Exercício: 2006, 2007 PRAZO DECADENCIAL. Na ausência de pagamento antecipado, a contagem do prazo decadencial de 5 anos, prevista no art. 150, § 4°, do CTN, desloca-se para a regra geral, prevista no art. 173, I, do mesmo diploma legal. CONTRIBUINTE DO IPI. EQUIPARAÇÃO A ESTABELECIMENTO INDUSTRIAL. O estabelecimento importador de produtos de procedência estrangeira que dá saída a esses produtos equipara-se a estabelecimento industrial, estando sujeito à obrigação principal, que consiste no pagamento do tributo, e às obrigações acessórias, consistentes, por exemplo, na emissão de notas fiscais com o lançamento do IPI e na escrituração de livros fiscais. MULTA QUALIFICADA. Demonstrando-se o elemento volitivo constante do art. 71 da Lei nº 4502/1964, fica caracterizada a sonegação, e por conseguinte, a imputação da multa qualificada.",1402-003.712,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de voto: i) negar provimento ao recurso de ofício e, em relação ao recurso voluntário: ii) rejeitar as preliminares; iii) negar provimento relativamente à alegação de valores de ingresso decorrentes de empréstimos; questão da incidência (ou não) do IPI ao caso concreto e à questão da ação judicial e respectivos efeitos da sucessão; iv) negar provimento relativamente à decadência da multa aplicada sobre o IPI não lançado com cobertura de crédito; v) negar provimento em relação à alegação de contagem do prazo decadencial pelo art. 150, §4º do CTN, votando pelas conclusões os Conselheiros Leonardo Luis Pagano Gonçalves e Edeli Pereira Bessa. Por voto de qualidade: vi) negar provimento ao recurso voluntário em relação à qualificação da penalidade, divergindo os Conselheiros Caio César Nader Quintella, Leonardo Luis Pagano Gonçalves, Bárbara Santos Guedes e Junia Roberta Gouveia Sampaio. Ausente, momentaneamente, o Conselheiro Lucas Bevilacqua Cabianca Vieira, substituído pela Conselheira Bárbara Santos Guedes. (assinado digitalmente) Edeli Pereira Bessa - Presidente. (assinado digitalmente) Marco Rogério Borges - Relator. Participaram da sessão de julgamento os conselheiros: Marco Rogério Borges, Caio Cesar Nader Quintella, Evandro Correa Dias, Leonardo Luis Pagano Gonçalves, Ailton Neves da Silva (suplente convocado), Junia Roberta Gouveia Sampaio, Bárbara Santos Guedes (suplente convocada para eventuais substituições) e Edeli Pereira Bessa. Ausente o conselheiro Paulo Mateus Ciccone.",Marco Rogério Borges
http://acordaos.economia.gov.br/acordaos2/pdfs/processados/16561720138201336_5946683.pdf,16561.720138/2013-36,1ª TURMA/CÂMARA SUPERIOR REC. FISCAIS,Câmara Superior de Recursos Fiscais,Tue Dec 04 00:00:00 UTC 2018,Thu Jan 10 00:00:00 UTC 2019,"Assunto: Imposto sobre a Renda de Pessoa Jurídica - IRPJ Ano-calendário: 2008 CONHECIMENTO. RECURSO ESPECIAL. SÚMULAS CARF Nº 108 e 115. RICARF. ART. 67, §3º. JUROS DE MORA SOBRE A MULTA DE OFÍCIO. ILEGALIDADE DA IN 243. Não é conhecido Recurso Especial contra acórdão que adota entendimento de Súmula CARF, nos termos do artigo 67, §3º, do RICARF (Portaria MF 343/2015). O acórdão recorrido amolda-se à Súmula CARF nº 108, que prevê: ""Incidem juros moratórios, calculados à taxa referencial do Sistema Especial de Liquidação e Custódia - SELIC, sobre o valor correspondente à multa de ofício."". Ademais, adota o entendimento expresso na Súmula CARF nº 115: ""A sistemática de cálculo do ""Método do Preço de Revenda menos Lucro com margem de lucro de sessenta por cento (PRL 60)"" prevista na Instrução Normativa SRF nº 243, de 2002, não afronta o disposto no art. 18, inciso II, da Lei nº 9.430, de 1996, com a redação dada pela Lei nº 9.959, de 2000."" CONHECIMENTO. PREÇO DE TRANSFERÊNCIA. PRL. EXCLUSIVIDADE. LEI Nº 9.430/1996, ART. 23. X. É conhecido o recurso especial quanto a esta matéria diante da divergência na interpretação da lei tributária, conforme decisão do Presidente da CSRF. PREÇO DE TRANSFERÊNCIA. LEI 9.430/1996, ART. 23, INCISO X. EXCLUSIVIDADE; AGENTE, DISTRIBUIDORA OU CONCESSIONÁRIA. A aplicação do artigo 23, X, da Lei nº 9.430/1996 depende da demonstração da relação como agente, distribuidora ou concessionária, não sendo suficiente a exclusividade na comercialização de mercadorias importadas pelo contribuinte.",9101-003.909,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, em conhecer parcialmente do Recurso Especial, apenas quanto à exclusividade e, no mérito, na parte conhecida, em dar-lhe provimento. Julgamento iniciado na reunião de 11/2018. (assinado digitalmente) Adriana Gomes Rêgo - Presidente (assinado digitalmente) Cristiane Silva Costa- Relatora Participaram da sessão de julgamento os conselheiros: André Mendes de Moura, Cristiane Silva Costa, Flávio Franco Corrêa, Demetrius Nichele Macei, Rafael Vidal de Araújo, Lívia De Carli Germano (suplente convocada), Viviane Vidal Wagner, Caio Cesar Nader Quintella (suplente convocado), Letícia Domingues Costa Braga (suplente convocada) e Adriana Gomes Rêgo (Presidente). Ausente, justificadamente, o conselheiro Luis Fabiano Alves Penteado, substituído pela conselheira Letícia Domingues Costa Braga. Ausente o conselheiro Luis Flávio Neto, substituído pela conselheira Lívia De Carli Germano.",CRISTIANE SILVA COSTA
http://acordaos.economia.gov.br/acordaos2/pdfs/processados/16095720022201693_5946008.pdf,16095.720022/2016-93,Primeira Turma Ordinária da Quarta Câmara da Primeira Seção,Primeira Seção de Julgamento,Thu Nov 22 00:00:00 UTC 2018,Wed Jan 09 00:00:00 UTC 2019,"Assunto: Imposto sobre a Renda de Pessoa Jurídica - IRPJ Exercício: 2011 PRELIMINAR DE CONHECIMENTO DE MATÉRIA DE ORDEM PÚBLICA Não cabimento da preliminar face a inexistência de matéria de ordem pública alegada pela parte. Falta a boa fé processual da parte quando, sabendo que matéria sofreu preclusão consumativa, tenta enquadrar matéria de mérito como de ordem pública. RECURSO VOLUNTÁRIO. INOVAÇÃO. APRESENTAÇÃO DE TESES OMITIDAS EM PRIMEIRO GRAU. IMPOSSIBILIDADE. Todas as matérias devem ser arguidas na impugnação, salvo exceções legais, sob pena de violação ao ônus da impugnação específica e aos princípios da concentração, da eventualidade e do duplo grau de jurisdição. PRECLUSÃO. MATÉRIA NÃO APRESENTADA NA IMPUGNAÇÃO. PRESERVAÇÃO DAS INSTÂNCIAS ADMINISTRATIVAS. Inadmissível a apreciação em grau de recurso de matéria nova não apresentada por ocasião da impugnação. Considerar-se-á não impugnada a matéria que não tenha sido expressamente contestada em impugnação, verificando-se a preclusão consumativa em relação ao tema. Impossibilidade de apreciação da temática, inclusive para preservar as instâncias do processo administrativo fiscal. AGRAVAMENTO DA MULTA DE OFÍCIO. NÃO CABIMENTO. O agravamento da multa previsto no art. 44, § 2º, da Lei 9.430/1996 é hipótese de exceção, aplicada quando restar absolutamente comprovada a atuação dolosa do contribuinte para tentar impor obstáculos, retardar ou dificultar a fiscalização, o que não entendo ter ocorrido no caso concreto. O não cumprimento das intimações não impede que a fiscalização proceda ao lançamento. Inteligência da Súmula n. 96 do CARF.",1401-003.018,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, negar provimento ao recurso de ofício e dar provimento parcial ao recurso voluntário tão somente para afastar o agravamento da multa de ofício aplicada. (assinado digitalmente) Luiz Augusto de Souza Gonçalves - Presidente. (assinado digitalmente) Daniel Ribeiro Silva- Relator. Participaram da sessão de julgamento os conselheiros: Luiz Augusto de Souza Gonçalves (Presidente), Livia de Carli Germano (Vice-Presidente), Lizandro Rodrigues de Sousa (suplente convocado), Abel Nunes de Oliveira Neto, Cláudio de Andrade Camerano, Luciana Yoshihara Arcangelo Zanin, Daniel Ribeiro Silva e Letícia Domingues Costa Braga.",DANIEL RIBEIRO SILVA
http://acordaos.economia.gov.br/acordaos2/pdfs/processados/16561720111201777_5947105.pdf,16561.720111/2017-77,Segunda Turma Ordinária da Terceira Câmara da Primeira Seção,Primeira Seção de Julgamento,Tue Dec 11 00:00:00 UTC 2018,Fri Jan 11 00:00:00 UTC 2019,,1302-000.702,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, ultrapassar as preliminares suscitadas e converter o julgamento em diligência, vencidos os conselheiros Flávio Machado Vilhena Dias (relator), Gustavo Guimarães Fonseca e Marcos Antonio Nepomuceno Feitosa que, no mérito, davam provimento ao recurso voluntário. Designado para redigir o voto vencedor o Conselheiro Paulo Henrique Silva Figueiredo. (assinado digitalmente) Luiz Tadeu Matosinho Machado - Presidente (assinado digitalmente) Flávio Machado Vilhena Dias - Relator (assinado digitalmente) Paulo Henrique Silva Figueiredo - Redator designado Participaram da sessão de julgamento os conselheiros Carlos Cesar Candal Moreira Filho, Marcos Antônio Nepomuceno Feitosa, Paulo Henrique Silva Figueiredo, Rogério Aparecido Gil, Maria Lúcia Miceli, Gustavo Guimarães da Fonseca, Flávio Machado Vilhena Dias e Luiz Tadeu Matosinho Machado.",FLAVIO MACHADO VILHENA DIAS
http://acordaos.economia.gov.br/acordaos2/pdfs/processados/13819903263201756_5961480.pdf,13819.903263/2017-56,Terceira Turma Extraordinária da Primeira Seção,Primeira Seção de Julgamento,Thu Jan 17 00:00:00 UTC 2019,Mon Feb 11 00:00:00 UTC 2019,Assunto: Normas de Administração Tributária Ano-calendário: 2012 PEDIDO DE COMPENSAÇÃO. COMPROVAÇÃO CERTA E LÍQUIDA DO INDÉBITO. NÃO CONFIGURAÇÃO. A comprovação deficiente do indébito fiscal ao qual se deseja compensar ou ter restituído não pode fundamentar tais direitos. Somente o direito creditório comprovado de forma certa e líquida dará ensejo a compensação e/ou restituição do indébito fiscal.,1003-000.384,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, em negar provimento ao recurso voluntário, nos termos do voto da Relatora. (assinado digitalmente) Carmen Ferreira Saraiva  Presidente (assinado digitalmente) Bárbara Santos Guedes - Relatora Participaram da sessão de julgamento os conselheiros: Sérgio Abelson, Bárbara Santos Guedes, Mauritânia Elvira de Sousa Mendonça e Carmen Ferreira Saraiva (Presidente).",BARBARA SANTOS GUEDES
http://acordaos.economia.gov.br/acordaos2/pdfs/processados/138190022139691_5986023.pdf,13819.002213/96-91,1ª TURMA/CÂMARA SUPERIOR REC. FISCAIS,Câmara Superior de Recursos Fiscais,Wed May 14 00:00:00 UTC 2014,Wed Apr 10 00:00:00 UTC 2019,"Assunto: Processo Administrativo Fiscal Ano-calendário: 1994 NORMAS PROCESSUAIS - PREJUDICIALIDADE. Se o processo foi decidido pelo princípio de decorrência do principal, enquanto não definitivamente julgada a questão do principal que fundamenta a exigência decorrente, esta não pode ser tida como definitiva.",9101-001.928,"Vistos, relatados e discutidos os presentes autos. ACORDAM os membros da 1ª Turma da CÂMARA SUPERIOR DE RECURSOS FISCAIS, por unanimidade de votos, recurso provido com retorno à Câmara de origem para aguardar julgamento do processo principal. Esteve presente e procedeu à sustentação oral o patrono da recorrida, Dr. Flávio de Sá Munhoz OAB-SP 131441. (documento assinado digitalmente) OTACÍLIO DANTAS CARTAXO Presidente (documento assinado digitalmente) Valmir Sandri Relator Participaram do julgamento os Conselheiros: Otacílio Dantas Cartaxo, Marcos Aurélio Pereira Valadão, Rafael Vidal de Araujo, Jorge Celso Freire da Silva, Karem Jureidini Dias, Valmir Sandri, André Mendes de Moura (Suplente Convocado), João Carlos de Lima Junior, Antonio Lisboa Cardoso (Suplente Convocado) e Paulo Roberto Cortez (Suplente Convocado).",VALMIR SANDRI
http://acordaos.economia.gov.br/acordaos2/pdfs/processados/16327901402201575_5985921.pdf,16327.901402/2015-75,Segunda Turma Ordinária da Quarta Câmara da Primeira Seção,Primeira Seção de Julgamento,Thu Feb 21 00:00:00 UTC 2019,Wed Apr 10 00:00:00 UTC 2019,,1402-000.816,"Vistos, relatados e discutidos os presentes autos, resolvem os membros do colegiado, por unanimidade de votos, converter o julgamento em diligência nos termos do voto da relatora. O julgamento deste processo segue a sistemática dos recursos repetitivos. Portanto, aplica-se o decidido no julgamento do processo 16327.901398/2015-45, paradigma ao qual o presente processo foi vinculado. (Assinado digitalmente) Edeli Pereira Bessa - Presidente e Relatora Participaram da sessão de julgamento os conselheiros: Marco Rogerio Borges, Leonardo Luis Pagano Goncalves, Paulo Mateus Ciccone, Lucas Bevilacqua Cabianca Vieira, Evandro Correa Dias, Junia Roberta Gouveia Sampaio, Eduardo Morgado Rodrigues e Edeli Pereira Bessa (Presidente). Ausente o conselheiro Caio Cesar Nader Quintella substituído pelo conselheiro Eduardo Morgado Rodrigues.",EDELI PEREIRA BESSA
http://acordaos.economia.gov.br/acordaos2/pdfs/processados/15374919821200814_6069549.pdf,15374.919821/2008-14,Primeira Turma Ordinária da Terceira Câmara da Primeira Seção,Primeira Seção de Julgamento,Tue Sep 17 00:00:00 UTC 2019,Mon Oct 07 00:00:00 UTC 2019,"ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ) Ano-calendário: 2003 COMPENSAÇÃO. SALDO NEGATIVO. RETIFICAÇÃO DE DIPJ. ERRO. FALTA DE COMPROVAÇÃO. Não se homologa compensação cujo crédito é saldo negativo não apurado na DIPJ original, quando o contribuinte, retificando tardiamente a DIPJ, alega erro que ele não logrou descrever, nem comprovar.",1301-004.097,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, em negar provimento ao recurso voluntário. (documento assinado digitalmente) Fernando Brasil de Oliveira Pinto  Presidente (documento assinado digitalmente) Roberto Silva Junior  Relator Participaram do presente julgamento os Conselheiros: Roberto Silva Junior, José Eduardo Dornelas Souza, Nelso Kichel, Marcelo José Luz de Macedo (suplente convocado), Giovana Pereira de Paiva Leite, Mauritânia Elvira de Sousa Mendonça (suplente convocada), Bianca Felícia Rothschild e Fernando Brasil de Oliveira Pinto (Presidente).",ROBERTO SILVA JUNIOR
http://acordaos.economia.gov.br/acordaos2/pdfs/processados/11080904042201407_6020894.pdf,11080.904042/2014-07,Segunda Turma Ordinária da Terceira Câmara da Primeira Seção,Primeira Seção de Julgamento,Wed Apr 17 00:00:00 UTC 2019,Mon Jun 17 00:00:00 UTC 2019,"Assunto: Contribuição Social sobre o Lucro Líquido - CSLL Ano-calendário: 2010 COMPENSAÇÃO. DCTF RETIFICADA APÓS DESPACHO DECISÓRIO. LUCRO PRESUMIDO. REVISÃO DE BASES TRIBUTÁRIAS. PAGAMENTO INDEVIDO OU A MAIOR COMPROVADO. HOMOLOGAÇÃO DEVIDA Ainda que a DCTF tenha sido retificada após despacho decisório eletrônico, havendo comprovação de que houve pagamento indevido ou a maior, em virtude de equívoco na formação da base para a apuração da CSLL, no lucro presumido, cumpre homologar as compensações declaradas até o montante do direito creditório reconhecido.",1302-003.534,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, em dar provimento ao recurso voluntário, nos termos do relatório e voto do relator. O julgamento deste processo segue a sistemática dos recursos repetitivos. Portanto, aplica-se o decidido no julgamento do processo 11080.904043/2014-43, paradigma ao qual o presente processo foi vinculado. (assinado digitalmente) Luiz Tadeu Matosinho Machado - Presidente e Relator. Participaram da sessão de julgamento os conselheiros: Paulo Henrique Silva Figueiredo, Marcos Antônio Nepomuceno Feitosa, Ricardo Marozzi Gregório, Rogério Aparecido Gil, Maria Lúcia Miceli, Gustavo Guimarães da Fonseca, Flávio Machado Vilhena Dias e Luiz Tadeu Matosinho Machado (Presidente).",LUIZ TADEU MATOSINHO MACHADO
http://acordaos.economia.gov.br/acordaos2/pdfs/processados/15504725138201344_5994418.pdf,15504.725138/2013-44,1ª TURMA/CÂMARA SUPERIOR REC. FISCAIS,Câmara Superior de Recursos Fiscais,Wed Mar 13 00:00:00 UTC 2019,Wed Apr 24 00:00:00 UTC 2019,"Assunto: Imposto sobre a Renda de Pessoa Jurídica - IRPJ Ano-calendário: 2007, 2008, 2009 GANHO DE CAPITAL. ALIENAÇÃO DE IMÓVEL RURAL. CUSTO DE AQUISIÇÃO. VALORES CONSTANTES DOS CONTRATOS DE ALIENAÇÃO. Na alienação de imóvel rural, para fins de apuração do ganho de capital pelas pessoas jurídicas, deve ser considerado como custo de aquisição o valor contábil do bem alienado. Inexistente a contabilização, correto o procedimento que toma como custo de aquisição os valores constantes dos contratos de compra e venda dos imóveis alienados.",9101-004.068,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, em conhecer parcialmente do Recurso Especial, apenas em relação à base de cálculo do ganho de capital pela venda de imóvel e, no mérito, na parte conhecida, em negar-lhe provimento. Votaram pelas conclusões os conselheiros Cristiane Silva Costa, Luis Fabiano Alves Penteado e Lívia De Carli Germano. Manifestou intenção de apresentar declaração de voto a conselheira Cristiane Silva Costa. (assinado digitalmente) Rafael Vidal de Araújo - Presidente em exercício (assinado digitalmente) Viviane Vidal Wagner - Relatora Participaram do presente julgamento os conselheiros André Mendes de Moura, Cristiane Silva Costa, Viviane Vidal Wagner, Demetrius Nichele Macei, Lizandro Rodrigues de Sousa (suplente convocado), Luis Fabiano Alves Penteado, Lívia De Carli Germano e Rafael Vidal de Araújo (Presidente em Exercício).",VIVIANE VIDAL WAGNER
